,JP_shortTitle,shortTitle,itemId,title,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,TotalCounts
75,,leica screw mount,223567116363,【EXC+++++】 Canon 50mm f/1.4 L39 LTM Leica Screw Mount MF Lens from JAPAN,232.9,USD,JP,3323,Lenses,FixedPrice,Used,
12,,leica 39mm lmt,133047796272,CANON 50mm/F1.8 Leica 39mm LMT screw mount #324050 VG,89.0,USD,JP,3323,Lenses,StoreInventory,Used,
25,,leica screw mount,173850928701,Canon 35mm 1:2 Leica Screw Mount L39 w/Cap From Japan #R018c,272.8,USD,JP,3323,Lenses,StoreInventory,Used,
46,,leica screw mount,192995155059,◎EXC++++◎ Canon P 35mm Rangefinder Film Camera L39 Leica Screw Mount From Japan,119.51,USD,JP,15230,Film Cameras,StoreInventory,Used,
49,,leica l39 japan,264398661009,*MINT IN BOX* VOIGTLANDER SUPER WIDE HELIAR 15mm F4.5 ASPHERICAL LEICA L39 JAPAN,359.9,USD,JP,3323,Lenses,StoreInventory,Used,
54,,leica m-mount #2709,192991613732,"""TOP MINT in BOX""Konica M-Hexanon 90mm f/2.8 For Leica M-Mount  #2709",595.0,USD,JP,3323,Lenses,StoreInventory,Used,
68,,leica mr meter,264396080776,【NEAR MINT】 Leica MR Meter CHROME For M2 M3 M4 M4-P M4-2 from Japan #M01,179.9,USD,JP,88668,Light Meters,StoreInventory,Used,
71,,leica screw mount,264384691091,【Exc+++++】 Canon 35mm F/2 Leica Screw Mount LTM L39 Wide Angle From Japan,319.9,USD,JP,3323,Lenses,StoreInventory,Used,
85,,leica m3 single,133071477832,*Mint-* Leica M3 Single Stroke SS Late Model Film Camera Body 1960 Year #2250,1399.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
98,,leica leitz wetzlar,233288081260,【N MINT+++】 Leica Leitz Wetzlar Summicron C 40mm f/2 M Mount w/ Hood  from JAPAN,689.99,USD,JP,3323,Lenses,StoreInventory,Used,
99,,leica m6 0.72,173899456929,【overhaul】TOP MINT w/ BOX Leica M6 0.72 BLACK Rangefinder 35mm Film Camera JAPAN,2279.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
15,,leica macro-adapter-r macro,332841075063,Leica Macro-Adapter-R Macro Adapter R (14256) **MINT** Condition,138.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,
22,,"leica ltm39 lens,",303214461643,"Canon 100mm F 3.5 Leica LTM39 Lens, From Japan#6958",79.0,USD,JP,3323,Lenses,FixedPrice,Used,
23,,leica l-mount l39,173843838106,[Exc++++] Canon 7 35mm Rangefinder Film Camera Body Leica L-mount L39 from JAPAN,149.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
25,,leica ever ready,133089137479,*Excellent++++* GENUINE Leica Ever Ready Leather Case 14870 for M6/TTL JPN #2264,99.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
27,,leica 39mm lmt,143245911060,CANON early chrome ver 50mm/F1.8 Leica 39mm LMT screw mount,78.0,USD,JP,3323,Lenses,StoreInventory,Used,
38,,leica m6 black,153516527319,【Mint w/Box】 Leica M6 Black 0.72 Non TTL 35mm Rangefinder Film Camera From JAPAN,2137.49,USD,JP,15230,Film Cameras,StoreInventory,Used,
46,,【mint】leica sf 20,264397818912,【MINT】Leica SF 20 Shoe Mount Flash For TTL M6 M7 M8 M9 from JAPAN #x16,129.9,USD,JP,48515,Flashes,StoreInventory,Used,
48,,leica screw mount,273617545347,"RARE!! ""Good"" Canon IIB 2B Leica Screw Mount Rangefinder Camera Body From JAPAN",84.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
57,,leica meter mc,293140937854,【EXC+++++ w/ Case Working】 Leica Meter MC For M Series Camera from JAPAN 582,129.9,USD,JP,88668,Light Meters,StoreInventory,Used,
60,,leica leitz 28mm,163761813399,[Mint /Case] Leica Leitz 28mm Bright-Line Viewfinder Black 12009 from Japan 1248,279.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
72,,leica m7 0.72,163606142985,【 Mint  w/ Case】 Leica M7 0.72 Black 35mm Film Camera Body From Japan #2158,2999.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
99,,leica elmarit m,113815243865,【N.MINT+++】 Leica Elmarit M 28mm F/2.8 Version 4 IV E46 for Leica M JAPAN C090,1099.99,USD,JP,3323,Lenses,StoreInventory,Used,
3,,leica l39 rangefinder,293144400567,"""Exc+"" Nicca 3F 3 F Leica L39 Rangefinder w/ Nikkor H.C 5cm 50mm f/2  Box Filter",469.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
4,,leica screw ltm,303224126489,"""Excellent+"" Nikon Nikkor H.C 5cm 50mm f/2 Leica Screw LTM L39 Lens Hood Japan",369.0,USD,JP,3323,Lenses,StoreInventory,Used,
6,,leica hand grip,133023080121,[Near MINT] Leica Hand Grip M 14405 Black for Leica M2 M3 M4 M5 M6 From JAPAN,129.99,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
11,,leica screw mount,143326972937,*Excellent++++* Canon P Rangefinder f/1.8 lens Leica Screw Mount L39 from Japan,210.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
16,,leica l screw,283521094595,Very Good CANON 35mm F2.8 Leica L Screw LTM Mount Wide Angle Prime Lens,188.0,USD,JP,3323,Lenses,FixedPrice,Used,
25,,leica l39 screw,273897777755,Mint Ricoh GR 28mm f2.8 Leica L39 Screw Mount w/ Hood Caps From Japan F/S #0076,793.39,USD,JP,3323,Lenses,FixedPrice,Used,
26,,leica screw l39,173843837995,[Exc++++] Canon 7 35mm Rangefinder Film Camera Body Leica screw L39 from JAPAN,139.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
35,,leica screw from,264362942584,【EXCELLENT+++】 Nicca Camera Rangefinder Body Leica Screw from Japan 932,79.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
45,,leica m mount,183738497726,【TOP MINT】 Carl Zeiss Planar T* 50mm f/2 ZM Lens For Leica M Mount From JAPAN,619.99,USD,JP,3323,Lenses,StoreInventory,Used,
48,,leica m6 black,133042701815,*Mint in Box* Leica M6 Black 0.72 Non TTL Rangefinder Camera w/ Strap JPN #2201,2399.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
49,,【top mint】leica m3,233282789424,【TOP MINT】LEICA M3 BLACK Repainted Single Stroke SS Rangefinder From JAPAN 1291,1899.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
63,,leica screw mount,293150569751,【N.Mint】 Canon 35mm f/2 Leica Screw Mount L39 LTM Lens 541,329.9,USD,JP,3323,Lenses,StoreInventory,Used,
64,,leica m mount,153537439936,【EXC+++++】Minolta M Rokkor 90mm f/4 Lens for CL CLE Leica M mount From JP#179-00,129.99,USD,JP,3323,Lenses,StoreInventory,Used,
65,,leica m5 black,264390333577,[MINT] Leica M5 Black 35mm Film Rangefinder Camera Body 3 Lug Serial 1287693,1134.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
67,,leica screw mount,273926852905,Excellent+ Canon 50mm f/1.8 Leica Screw Mount LTM M39 From Japan!!,49.99,USD,JP,3323,Lenses,StoreInventory,Used,
70,,leica m5 black,133083586691,*Excellent+++++* Leica M5 Black Bottom Plate from Japan,129.0,USD,JP,30038,Film Camera Parts,StoreInventory,Used,
94,,leica m mount,303215347911,"""Exc+++"" Voigtlander Heliar Classic 75mm f/1.8 Lens for Leica M Mount Box Hood",629.0,USD,JP,3323,Lenses,StoreInventory,Used,
0,,leica l39 screw,264393350079,*MINT+++* VOIGTLANDER COLOR SKOPAR 28MM F/3.5 HOOD FOR LEICA L39 SCREW MOUNT L/M,539.9,USD,JP,3323,Lenses,StoreInventory,Used,
4,,leica screw mount,173845120261,【Exc+5 】  Canon 100mm f/2 for M39 L39 LTM Leica Screw Mount From JAPAN #115,459.9,USD,JP,3323,Lenses,StoreInventory,Used,
13,,leica a meter,382886641799,Leitz Rangefinder FODIS Black & Chrome for Leica A Meter Scale  *CLA'd* #015534,308.0,USD,JP,29965,Rangefinder Units & Accs,StoreInventory,Used,
19,,leica minilux 35mm,254268581391,【ALMOST UNUSED】 Leica minilux 35mm Film Camera Summarit 40mm f2.4 From JAPAN 722,1099.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
20,,leica screw mount,303217864432,"""Near Mint"" Canon 35mm F/2 Leica Screw Mount L39 LTM MF Lens From Japan C546",369.0,USD,JP,3323,Lenses,StoreInventory,Used,
21,,leica screw mount,303191562098,Voigtlander Color Skopar 35mm f/2.5 MC Leica Screw Mount L39 LTM Very Good-,239.0,USD,JP,3323,Lenses,StoreInventory,Used,
60,,leica screw mount,273649357711,Genuine CANON Front Lens Cap for 50mm F1.8/F2.8 LTM Leica screw mount From JAPAN,8.99,USD,JP,79001,Lens Caps,StoreInventory,Used,
61,,leica summicron 5cm,223582841575,[Exc--] Leica Summicron 5cm F2 LTM L39 w/ AVENON M Mount Adapter 28-90 #7677,459.9,USD,JP,3323,Lenses,StoreInventory,Used,
70,,leica m mount,283539628054,[ UNUSED IN BOX w/ Hood ]Carl Zeiss Biogon T 35mm f2 ZM Leica M Mount JAPAN 0303,899.9,USD,JP,3323,Lenses,StoreInventory,Used,
77,,leica screw mount,123831716401,[ NEAR MINT ] Canon Model 7 Leica Screw Mount 35 mm Rangefinder body from JAPAN,84.9,USD,JP,15230,Film Cameras,FixedPrice,Used,
79,,leica leitz iii,283524530552,**EXC** Leica Leitz III Black Rangefinder 35mm Film From Japan #495,394.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
80,,leica screw mount,323010244671,EXC++++ Canon L 50mm f/1.4 Lens for Leica Screw Mount LTM L39 from Japan,540.0,USD,JP,3323,Lenses,StoreInventory,Used,
81,,leica screw mount,254276322423,[Excellent]Canon M39 L39 LTM Leica Screw Mount 50mm f1.8 Lens f/s from Japan,110.0,USD,JP,3323,Lenses,StoreInventory,Used,
87,,leica screw mount,283521383045,"MINT Canon 50mm f/1.4 L39 Leica Screw Mount LTM Lens w/Hood,Filter JAPAN #1531",399.99,USD,JP,3323,Lenses,FixedPrice,Used,
0,,leica summilux-m 50mm,223583886686,LEICA SUMMILUX-M 50mm F1.4 E43 Black MF Lens for M Mount #190707m,1598.0,USD,JP,3323,Lenses,StoreInventory,Used,
8,,leica 14405 hand,133090984518,【NEAR MINT】 LEICA 14405 Hand Grip M Handle Black M2 M3 M4 M5 M6 From Japan #29,109.99,USD,JP,64343,Straps & Hand Grips,FixedPrice,Used,
20,,leica m mount,323835720285,【Exc+++】 MINOLTA M-Rokkor 28mm f/2.8 Leica M Mount for CL CLE From Japan #455,289.9,USD,JP,3323,Lenses,StoreInventory,Used,
28,,【exc+++】leica special 8mm,123796470019,【Exc+++】Leica Special 8mm Movie film Camera w/ 6-66mm f/1.8 Lens from JAPAN 745,1199.99,USD,JP,4689,Movie Cameras,StoreInventory,Used,
31,,leica mp 0.72,163744231806,Leica MP 0.72 35mm Rangefinder Film Camera #22223 D5,4100.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
34,,leica r6.2 black,223542508713,【Mint++】 Leica R6.2 Black 35mm SLR Body Leitz Film Camera from JAPAN,714.99,USD,JP,3323,Lenses,StoreInventory,Used,
35,,leica l39 screw,264357765651,740 Voigtlander Color Skopar 28mm f/3.5 for Leica L39 Screw Mount ***N MINT***,457.6,USD,JP,3323,Lenses,StoreInventory,Used,
51,,leica m5 chrome,273923981934,Rare! EXC+++ Leica M5 Chrome 2nd Lug 35mm Film Rangefinder From Japan F/S #1292,877.22,USD,JP,15230,Film Cameras,FixedPrice,Used,
71,,leica screw mount,123814411882,【N.MINT】 Pentax Super Takumar 28mm F/3.5 M42 Leica Screw Mount From JAPAN #s130,79.9,USD,JP,3323,Lenses,StoreInventory,Used,
72,,leica screw mount,133099177946,CANON Front and rear lens Caps for 50mm F1.8 leica screw mount  #261352,13.0,USD,JP,79001,Lens Caps,StoreInventory,Used,
74,,【near mint】leica mini,153498221589,【NEAR MINT】LEICA Mini Zoom Film Camera Vario-Elmar 35-70mm from Japan 558,269.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
78,,leica screw mount,323776977144,**[Exc!!]Canon metal 50mm f1.8 f/1.8 Leica screw mount #151,119.99,USD,JP,3323,Lenses,StoreInventory,Used,
79,,leica screw mount,254288338295,**Problem**  Canon SERENAR 50mm F1.8 Leica Screw Mount LTM M39  SN79370,27.8,USD,JP,3323,Lenses,StoreInventory,Used,
82,,leica leitz 21mm,392279519546,Leica Leitz 21mm Viewfinder Black Finder From Japan,230.0,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used,
83,,leica summilux-m 50mm,223582640544,LEICA SUMMILUX-M 50mm F1.4 E43 Black MF Lens for M Mount #190707m,1598.0,USD,JP,3323,Lenses,StoreInventory,Used,
84,,leica m cl,192875850116,Minolta M-ROKKOR 90mm f/4 Leica M CL CLE Mount MF Lens MINT From JAPAN,280.0,USD,JP,3323,Lenses,StoreInventory,Used,
90,,leica m6 ttl,133074694997,*Mint in Box* Leica M6 TTL 0.72 Black Rangefinder Camera w/ Strap Japan #2258,2599.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
94,,leica minilux 40mm,283536163359,【TOP MINT IN BOX】 Leica Minilux 40mm F2.4 Lens Film Camera From Japan #581,999.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
7,,leica m cl,264383450499,【MINT】 Minolta M-Rokkor 90mm F/4 For Leica M CL CLE from Japan,210.0,USD,JP,3323,Lenses,StoreInventory,Used,
10,,leica if model,143319678297,【AS IS】Mega House SHARAN Leica IF Model Mini Classic Camera From JapanT1142,119.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
20,,asahi kogaku takumar,133047796817,Asahi Kogaku Takumar 50mm f3.5  f/3.5 for asahi flex  #55061,59.0,USD,JP,3323,Lenses,StoreInventory,Used,
24,,leica screw mount,173952562699,[Exc+5] CANON 50mm F/1.2 Lens For Leica Screw Mount LTM L39 From Japan #2140,399.9,USD,JP,3323,Lenses,StoreInventory,Used,
31,,leica m mount,293138249987,[MINT]Voigtlander Nokton Classic 35mm F/1.4 S.C VM Lens Leica M Mount w/Hood,550.0,USD,JP,3323,Lenses,StoreInventory,Used,
34,,leica screw mount,254289587948,Canon 50mm F1.8 Leica Screw Mount LTM M39 SN222332,59.8,USD,JP,3323,Lenses,StoreInventory,Used,
36,,leica l screw,264368032255,"""NearMINT"" Canon Lens 35mm f/2.8 for Leica L Screw Mount L39 LTM From JAPAN#5001",249.0,USD,JP,3323,Lenses,StoreInventory,Used,
37,,leica l39 w/finder,333224953954,Voigtlander Super Wide-Heliar 15mm F/4.5 Lens for Leica L39 w/finder (300-W218),360.0,USD,JP,3323,Lenses,StoreInventory,Used,
42,,leica copy rangefinder,401804668349,"""Near Mint"" Nicca III A Leica Copy Rangefinder Film Camera Body From Japan #721",139.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
45,,leica dg summilux,233271997138,【Excellent+++】Panasonic LEICA DG SUMMILUX 25mm F1.4 ASPH w/Box from Japan 455079,319.98,USD,JP,3323,Lenses,StoreInventory,Used,
67,,leica m4-2 m4,293136743197,*Excellent＋5* Leica M4-2 M4 2 35mm Black Body Rangefinder Film Camera From Japan,999.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
69,,leica meter mr,153545290514,[Near Mint] Leica Meter MR MR4 Black for M2 M3 M4 M4-2 M4-P from Japan #10593,199.9,USD,JP,88668,Light Meters,StoreInventory,Used,
82,,asahi kogaku takumar,143245910942,Asahi Kogaku Takumar 58mm f2.4 f/2.4 for asahi flex #81799,89.0,USD,JP,3323,Lenses,StoreInventory,Used,
85,,leica screw mount,233265385578,[EXC+5] CANON P 35mm Rangefinder Film Camera Leica Screw mount from JAPAN #280,139.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
86,,leica m3 black,153536429304,<Very Rare > MegaHouse Sharan  Leica M3 Black Model From Japan a13,350.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
91,,leica 39mm lmt,143245910973,Rare Tokyo Kogaku Topcor-S lens 50mm/F2 Leica 39mm LMT screw mount  #214948,139.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
92,,leica m cl,113809047400,【Excellent ++++】Minolta Leitz M-Rokkor 90mm F/4 For Leica M CL From JAPAN #935,169.99,USD,JP,3323,Lenses,StoreInventory,Used,
93,,leica hand grip,323805762443,Leica Hand Grip Handgrip 14405 black for Leica M  13775,72.25,USD,JP,64343,Straps & Hand Grips,FixedPrice,Used,
94,,"leica cl,leitz cl",273808605225,"【NEAR MINT+++】MINOLTA M ROKKOR QF 40mm f/2 FOR CLE, LEICA CL,LEITZ CL FROM JAPAN",394.71,USD,JP,3323,Lenses,StoreInventory,Used,
1,,leica 39mm lmt,133066365276,CANON 50mm/F1.4 Leica 39mm LMT screw mount  #111442,139.0,USD,JP,3323,Lenses,StoreInventory,Used,
4,,leica iii a,233282632272,Leica III A Body Leitz Elmar 5cm f/3.5 Lens Set!! Rangefinder Camera,580.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
5,,"""rare top mint""leica",202709743889,"""RARE TOP MINT""Leica Minilux Zoom Vario-Elmar 35-70mm F/3.5-6.5  #2624",645.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
15,,leica screw #2689,202728533504,"""Near Mint""Voigtlander Color Skopar 28mm F3.5 for L39 LTM Leica Screw #2689",495.0,USD,JP,3323,Lenses,StoreInventory,Used,
21,,leica m mount,143311299441,◉NEAR MINT◉ MOUNT ADAPTER FOR L39 MOUNT LENS TO LEICA M MOUNT BODY #57,19.9,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,
31,,leica screw ltm,133084553217,Canon L 50mm f/1.4 Leica Screw LTM L39 Lens w/ Rare Hood from Japan 【Near MINT】,259.9,USD,JP,3323,Lenses,StoreInventory,Used,
40,,【 mint 】leica,123803464221,【 Mint 】LEICA M6 0.72 TTL Rangefinder Film Camera Black From Japan #0365,2399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
41,,leica summarex 8.5cm,173858380443,[Rare!] Leica SUMMAREX 8.5cm 85mm f/1.5 MF Lens for L39 Screw w/Hood JAPAN 5507,1798.0,USD,JP,3323,Lenses,FixedPrice,Used,
49,,【mint in box】leica,173906360211,【Mint in Box】LEICA V-LUX 1 DC VARIO-ELMARIT f/2.8-3.7 7.4-88.8mm ASPH. #2150,398.9,USD,JP,31388,Digital Cameras,StoreInventory,Used,
63,,leica screw mount,233175094939,Voigtlander Leica screw mount M bayonet lens adapter ring Type II 28/90  394970,52.98,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,
68,,leica l mount,233195128243,【Near Mint】Konica UC Hexanon L 35mm F2 Lens For Leica L mount from Japan 423242,1868.0,USD,JP,3323,Lenses,StoreInventory,Used,
77,,leica m mount,273898493823,Minolta M Rokkor 28mm F2.8 Leica M mount for CL CLE [Good] from Japan,250.0,USD,JP,3323,Lenses,FixedPrice,Used,
86,,leica meter mc,352713676660,[Exc+++++] Leica meter MC for Leica M4 M2 M3 M4-P M4-2 From JAPAN #19024,39.98,USD,JP,88668,Light Meters,FixedPrice,Used,
95,,leica leitz soft,283522191551,""" Excellent "" Leica Leitz Soft Leather Lens Case Box from Japan free Ship #44",27.8,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
0,,leica minilux point,183868563881,[Almost Mint] Leica Minilux Point & Shoot Camera 40mm f/2.4 Lens From JAPAN,779.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
14,,leica screw l39,183796740395,Mint  Voightlander Color Skopar 35mm f/2.5 C Leica Screw L39 Japan #1872673,327.99,USD,JP,3323,Lenses,StoreInventory,Used,
27,,【top mint in,202728543633,【TOP MINT in Box】Leica R8 35mm SLR Film Camera in Chrome  #2690,645.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
28,,leica screw mount,303102763201,Voigtländer Color Heliar 75mm f/2.5 MC Leica Screw Mount Lens [Excellent] #451,199.99,USD,JP,3323,Lenses,StoreInventory,Used,
30,,leica m4-2 black,133105414524,*Overhauled Near Mint* Leica M4-2 Black 35mm Rangefinder From Japan #2112,1099.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
37,,leica screw mount,143305686587,【NEAR MINT+++】Nicca type-III 3 Rangefinder 35mm Film Camera Leica Screw Mount,149.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
43,,leica l39 452113,233259908615,【Mint】Voigtlander Color Skopar 35mm F2.5 MC Black Lens for Leica L39  452113,359.98,USD,JP,3323,Lenses,StoreInventory,Used,
50,,leica screw mount,233175502934,【Excellent+++】Canon Model 7 35mm Rangefinder Body Leica Screw mount from JAPAN,76.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
87,,leica l screw,283539719429,AS-IS Canon 50mm F1.5 Leica L Screw LTM Mount Prime Lens,148.0,USD,JP,3323,Lenses,FixedPrice,Used,
95,,leica germany 5x,133061151850,.[MINT] Leitz Leica Germany 5X Universal Lupe Loupe 37350 Leica From JAPAN #1101,199.99,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used,
97,,leica screw mount,323786644232,[Optical Mint] Canon 100mm f/2 w/ E.P Army L39 LTM Leica Screw Mount Lens Japan,399.99,USD,JP,3323,Lenses,StoreInventory,Used,
1,,leica mount from,163644724726,"""N Mint"" Canon Model 7 Body Film Camera Rangefinder Leica Mount From Japan 299",85.4,USD,JP,15230,Film Cameras,StoreInventory,Used,
3,,leica e39 39mm,254175717911,*MINT in Case* Leica E39 39mm UVa Protection Filter Black 13131 from Japan #262,89.9,USD,JP,15216,Filters,StoreInventory,Used,
5,,leica leitz elmarit,264332085866,*EXC+++++* LEICA LEITZ ELMARIT M 90mm F/2.8 MF LENS FOR LEICA M FROM JAPAN,370.4,USD,JP,3323,Lenses,StoreInventory,Used,
10,,"""rare top mint",192953633303,"""RARE TOP MINT in BOX""Leica M4-P 1913-1983 70th Anniversary  #2616",1865.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
11,,leica leitz wetzlar,113807390928,【 EXC+++++ 】 Leica Leitz Wetzlar SUMMICRON R 50mm f/2 MF 2Cam Lens From JAPAN,369.9,USD,JP,3323,Lenses,StoreInventory,Used,
12,,leica m cl,183810653431,【Mint】MINOLTA M-rokkor 90mm F/4 For Leica M CL CLE From Japan #234,199.99,USD,JP,3323,Lenses,StoreInventory,Used,
25,,【top mint in,173955378443,【TOP MINT in BOX】Leica Z2X 35mm Point & Shoot Film Camera From JAPAN,189.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
31,,leica m mount,143278319742,◉NEAR MINT◉ Voigtlander Ultron 28mm f/1.9 Aspherical Leica M Mount WIDE LENS #55,399.99,USD,JP,3323,Lenses,FixedPrice,Used,
72,,leica screw mount,143312802452,*Excellent+4* Canon Model 7 Rangefinder Leica Screw Mount Body Canon7 from JAPAN,92.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
73,,leica screw mount,202682484955,"""TOP MINT""Voigtlander Super Wide Heliar 15mm f/4.5  For Leica Screw Mount #2924",395.0,USD,JP,3323,Lenses,StoreInventory,Used,
75,,【near mint】leica r3,273855593155,【NEAR MINT】LEICA R3 MOT ELECTRONIC 35mm SLR FILM CAMERA BODY ONLY FROM JAPAN,225.51,USD,JP,15230,Film Cameras,StoreInventory,Used,
82,,leica elmarit-r 180mm,333253334217,Leica ELMARIT-R 180mm F2.8 2CAM MF Lens for R Mount #190610h,264.1,USD,JP,3323,Lenses,StoreInventory,Used,
84,,leica 383258,333122714468,【Mint】Voigtlander Super Wide Heliar 15mm F4.5 Aspherical Lens For Leica 383258,396.0,USD,JP,3323,Lenses,StoreInventory,Used,
94,,【exc+++ in box】leica,273768257622,【EXC+++ in Box】Leica M6 0.72 Non TTL Black Rangefinder Film Camera From JPN 1170,1799.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
