,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,Lenses,Film Cameras,Viewfinders & Eyecups,Digital Cameras,Flashes,Lens Hoods,Lens Caps,Battery Grips,"Lens Adapters, Mounts & Tubes","Cases, Bags & Covers"
309,88,,nikon nikonos sync,1.63843E+11,"[Excellent+++] Nikon Nikonos Sync Cord Cable for SB-103, 105 From Japan",https://www.ebay.com/itm/Excellent-Nikon-Nikonos-Sync-Cord-Cable-SB-103-105-Japan-/163842618094,17.1,USD,JP,15230,Film Cameras,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.066666667,0.011299435,0.095238095,0.047619048,0.064814815
310,90,,nikon from japan,3.03283E+11,Excellent!! Tamron A005 SP 70-300mm f/4-5.6 Di VC USD for Nikon from Japan,https://www.ebay.com/itm/Excellent-Tamron-A005-SP-70-300mm-f-4-5-6-Di-VC-USD-Nikon-Japan-/303282664758,199,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.163301452,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
311,94,,nikon ais nikkor,3.83093E+11,[Excellent++] Nikon Ai-s Nikkor 50mm f/1.4 AIS MF Prime Lens From Japan #76,https://www.ebay.com/itm/Excellent-Nikon-Ai-s-Nikkor-50mm-f-1-4-AIS-MF-Prime-Lens-Japan-76-/383093026036,113.99,USD,JP,3323,Lenses,FixedPrice,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
312,1,,nikon from japan,3.03283E+11,Excellent!! Tamron A005 SP 70-300mm f/4-5.6 Di VC USD for Nikon from Japan,https://www.ebay.com/itm/Excellent-Tamron-A005-SP-70-300mm-f-4-5-6-Di-VC-USD-Nikon-Japan-/303282664758,199,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.163301452,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
313,5,,nikon ais nikkor,3.83093E+11,[Excellent++] Nikon Ai-s Nikkor 50mm f/1.4 AIS MF Prime Lens From Japan #76,https://www.ebay.com/itm/Excellent-Nikon-Ai-s-Nikkor-50mm-f-1-4-AIS-MF-Prime-Lens-Japan-76-/383093026036,113.99,USD,JP,3323,Lenses,FixedPrice,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
314,18,,nikon afs dx,2.64399E+11,Nikon AF-S DX Nikkor 35mm f/1.8 G Wide Angel Lens Excellent++ w/Hood From Japan,https://www.ebay.com/itm/Nikon-AF-S-DX-Nikkor-35mm-f-1-8-G-Wide-Angel-Lens-Excellent-w-Hood-Japan-/264398981580,148,USD,JP,3323,Lenses,StoreInventory,Used,0.122558681,0.201558626,-1.23E-16,0.045454545,5.55E-17,0.107692308,0.084745763,0.006802721,-7.63E-17,0.037037037
315,19,,nikon ai nikkor,1.33133E+11,【Mint in Box、ENikon Ai Nikkor 200mm F4 Prime MF Telephoto Lens from Japan #87,https://www.ebay.com/itm/Mint-Box-Nikon-Ai-Nikkor-200mm-F4-Prime-MF-Telephoto-Lens-Japan-87-/133133027156,109.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.170031881,0.05019305,0.063636364,0.093567251,0.153846154,0.13559322,0.074829932,0.114285714,0.12037037
316,22,,mint in boxnew,1.43182E+11,【MINT IN BOX】New Nikkor Non Ai 28mm f/2.8 MF Wide Angle Lens From Japan#402568,https://www.ebay.com/itm/MINT-BOX-New-Nikkor-Non-Ai-28mm-f-2-8-MF-Wide-Angle-Lens-Japan-402568-/143181873955,139.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
317,23,,nikon afs nikkor,2.54323E+11,"""As-Is"" Nikon AF-S Nikkor 28-70mm f/2.8D ED SWM Zoom Lens From Japan",https://www.ebay.com/itm/As-Is-Nikon-AF-S-Nikkor-28-70mm-f-2-8D-ED-SWM-Zoom-Lens-Japan-/254322974759,279.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
318,25,,nikon ais 2660,1.92965E+11,"""NEAR MINT""Voigtlander ULTRON 40mm F/2 SL Aspherical  for Nikon Ai-s  #2660",https://www.ebay.com/itm/NEAR-MINT-Voigtlander-ULTRON-40mm-F-2-SL-Aspherical-Nikon-Ai-s-2660-/192964584626,375,USD,JP,3323,Lenses,StoreInventory,Used,0.161082243,0.149132129,0.131274131,0.054545455,0.052631579,0.184615385,0.096045198,0.115646259,0.076190476,0.138888889
319,31,,nikon fe 35mm,2.6446E+11,Nikon FE 35mm SLR Film Camera Body Only  SN4106487,https://www.ebay.com/itm/Nikon-FE-35mm-SLR-Film-Camera-Body-Only-SN4106487-/264459915421,39.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.141193335,0.23308537,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
320,42,,nikon ai nikkor,3.62731E+11,Nikon Ai Nikkor 50mm F1.4 Manual Focus Prime Lens From Japan. Excellent.#31,https://www.ebay.com/itm/Nikon-Ai-Nikkor-50mm-F1-4-Manual-Focus-Prime-Lens-Japan-Excellent-31-/362731023910,99,USD,JP,3323,Lenses,FixedPrice,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
321,43,,nikon tc14a teleconverter,1.92999E+11,Nikon TC-14A Teleconverter 1.4X 4355#J,https://www.ebay.com/itm/Nikon-TC-14A-Teleconverter-1-4X-4355-J-/192999276984,39.9,USD,JP,3323,Lenses,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
322,45,,nikon vintage neck,3.23912E+11,Nikon vintage neck shoulder strap narrow yellow black metal rag 489004-3160,https://www.ebay.com/itm/Nikon-vintage-neck-shoulder-strap-narrow-yellow-black-metal-rag-489004-3160-/323911500477,10,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,-1.14E-16,0.020191286,-1.23E-16,0.045454545,5.55E-17,0.051282051,0.062146893,2.65E-16,-7.63E-17,6.94E-17
323,46,,nikon ar3 shutter,3.23769E+11,nikon ar-3 shutter release cable code original genuine from jp exc+++ 1788,https://www.ebay.com/itm/nikon-ar-3-shutter-release-cable-code-original-genuine-jp-exc-1788-/323769033484,5,USD,JP,64345,Remotes & Shutter Releases,StoreInventory,Used,0.180075255,0.150903294,0.223938224,0.177272727,0.222222222,0.164102564,0.225988701,0.217687075,0.2,0.203703704
324,49,,nikon ai nikkor,2.54325E+11,Nikon Ai NIKKOR 180mm F/2.8 MF Lens [Excellent+] from JAPAN S.N/363720,https://www.ebay.com/itm/Nikon-Ai-NIKKOR-180mm-F-2-8-MF-Lens-Excellent-JAPAN-S-N-363720-/254325267131,85.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
325,50,,nikon nikkorh auto,3.23909E+11,Nikon NIKKOR-H Auto 50mm F2 Non-Ai Lens SN766835,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-50mm-F2-Non-Ai-Lens-SN766835-/323909488847,33.8,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
326,51,,nikon nikkorh auto,3.23899E+11,Nikon NIKKOR-H Auto 28mm F3.5 Non-Ai Lens  SN337686,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-28mm-F3-5-Non-Ai-Lens-SN337686-/323898763744,37.8,USD,JP,3323,Lenses,StoreInventory,Used,0.141193335,0.149132129,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
327,54,,nikon f5 35mm,3.92426E+11,[ MINT S/N.318xxxx] Nikon F5 35mm SLR Film Camera Body w/ strap From JAPAN,https://www.ebay.com/itm/MINT-S-N-318xxxx-Nikon-F5-35mm-SLR-Film-Camera-Body-w-strap-JAPAN-/392425954463,319.02,USD,JP,15230,Film Cameras,FixedPrice,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
328,55,,nikon af nikkor,3.92426E+11,[Top Mint in BOX] Nikon AF Nikkor 50mm f/1.4 D From Japan,https://www.ebay.com/itm/Top-Mint-BOX-Nikon-AF-Nikkor-50mm-f-1-4-D-Japan-/392425955385,198.98,USD,JP,3323,Lenses,FixedPrice,Used,0.133130263,0.11937655,-1.23E-16,0.022727273,0.011695906,0.158974359,0.084745763,0.020408163,0.028571429,0.055555556
329,57,,near mintnikon f3,1.13884E+11,【NEAR MINT】Nikon F3 AF w/ AF Nikkor 80mm f/2.8 SLR Film Camera From JAPAN #2035,https://www.ebay.com/itm/NEAR-MINT-Nikon-F3-AF-w-AF-Nikkor-80mm-f-2-8-SLR-Film-Camera-JAPAN-2035-/113884295162,539.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
330,58,,new seal excnikon,1.2387E+11,【New seal EXC+++】Nikon F Eye Level #643XXXX 35mm SLR Film Camera Body from JAPAN,https://www.ebay.com/itm/New-seal-EXC-Nikon-F-Eye-Level-643XXXX-35mm-SLR-Film-Camera-Body-JAPAN-/123869772458,159.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
331,59,,nikon 35ti easy,2.64457E+11,Exc+5] Nikon 35Ti easy switch as 28Ti Point & Shoot 35mm Film Camera From Japan,https://www.ebay.com/itm/Exc-5-Nikon-35Ti-easy-switch-28Ti-Point-Shoot-35mm-Film-Camera-Japan-/264456934831,599.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
332,60,,nikon nikkor 24mm,1.63859E+11,Exc++ Nikon Nikkor 24mm f 2.8 f/2.8 Ai Lens *630121,https://www.ebay.com/itm/Exc-Nikon-Nikkor-24mm-f-2-8-f-2-8-Ai-Lens-630121-/163858624359,113.99,USD,JP,3323,Lenses,FixedPrice,Used,0.127575703,0.110874956,0.05019305,0.022727273,5.55E-17,0.128205128,0.101694915,2.65E-16,-7.63E-17,0.092592593
333,61,,n mintnikon ai,1.63859E+11,【N MINT+++】Nikon Ai Nikkor 50mm F1.4 Manual Focus Prime Lens From JAPAN #510,https://www.ebay.com/itm/N-MINT-Nikon-Ai-Nikkor-50mm-F1-4-Manual-Focus-Prime-Lens-JAPAN-510-/163859071475,119.99,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
334,62,,nikon f3hp 35mm,1.83839E+11,[NEAR MINT] Nikon F3HP 35mm SLR Professional Camera Body From Japan #250,https://www.ebay.com/itm/NEAR-MINT-Nikon-F3HP-35mm-SLR-Professional-Camera-Body-Japan-250-/183838914576,299.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
335,63,,nikon af nikkor,2.9313E+11,Nikon AF Nikkor 70-210mm F/4-5.6 Zoom Lens from Japan 2341508 AS-IS,https://www.ebay.com/itm/Nikon-AF-Nikkor-70-210mm-F-4-5-6-Zoom-Lens-Japan-2341508-AS-IS-/293130015324,24,USD,JP,3323,Lenses,FixedPrice,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
336,64,,nikon nikomat ftn,3.23907E+11,Nikon Nikomat FTN 35mm SLR Film Camera Body Only SN4149649,https://www.ebay.com/itm/Nikon-Nikomat-FTN-35mm-SLR-Film-Camera-Body-Only-SN4149649-/323907152018,14.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
337,65,,near mintnikon nikkorqc,1.93094E+11,【NEAR MINT】Nikon Nikkor-Q.C Auto 135mm F2.8 Non-Ai MF Lens w/ Filter From JAPAN,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-Q-C-Auto-135mm-F2-8-Non-Ai-MF-Lens-w-Filter-JAPAN-/193094394778,64.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
338,67,,exc5nikon f4 35mm,1.74001E+11,【Exc+5】Nikon F4 35mm SLR Film Camera Body Photomic Finder DP-20 from JAPAN  #53,https://www.ebay.com/itm/Exc-5-Nikon-F4-35mm-SLR-Film-Camera-Body-Photomic-Finder-DP-20-JAPAN-53-/174001118056,139.99,USD,JP,15230,Film Cameras,FixedPrice,Used,0.215731948,0.294721927,0.092664093,0.095454545,0.099415205,0.174358974,0.13559322,0.074829932,0.114285714,0.138888889
339,70,,nikon 241758 af,2.64463E+11,Nikon 241758 Af S Vr 70 200Mm F2.8G Telephoto Zoom Lens,https://www.ebay.com/itm/Nikon-241758-Af-S-Vr-70-200Mm-F2-8G-Telephoto-Zoom-Lens-/264463483995,1412.76,USD,JP,3323,Lenses,FixedPrice,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
340,71,,nikkorhc 5cm 50mm,1.33165E+11,NIKKOR-H.C. 5cm 50mm f2 f/2 Nippon Kogaku Japan Leica  screw mount  #624241,https://www.ebay.com/itm/NIKKOR-H-C-5cm-50mm-f2-f-2-Nippon-Kogaku-Japan-Leica-screw-mount-624241-/133164793890,139,USD,JP,3323,Lenses,StoreInventory,Used,0.170757929,0.172511513,0.073359073,0.054545455,0.099415205,0.179487179,0.107344633,0.020408163,0.028571429,0.074074074
341,73,,near mintnikon nikkor,2.8346E+11,【NEAR MINT】Nikon Nikkor Ai-s 50mm F/1.8 Ais Pancake Lens from Japan #680343,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-Ai-s-50mm-F-1-8-Ais-Pancake-Lens-Japan-680343-/283459540231,129.99,USD,JP,3323,Lenses,StoreInventory,Used,0.207668877,0.174282678,0.05019305,0.063636364,0.081871345,0.205128205,0.13559322,0.054421769,0.085714286,0.101851852
342,75,,nikon f80s f80,2.54293E+11,Nikon F80s F80 s 35mm SLR Film Camera Body From Japan [Exc+++++] #463860A,https://www.ebay.com/itm/Nikon-F80s-F80-s-35mm-SLR-Film-Camera-Body-Japan-Exc-463860A-/254293021832,79.9,USD,JP,15230,Film Cameras,FixedPrice,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
343,79,,nikon vintage neck,3.23912E+11,Nikon vintage neck shoulder strap narrow strap brown metal rug 489006-3162,https://www.ebay.com/itm/Nikon-vintage-neck-shoulder-strap-narrow-strap-brown-metal-rug-489006-3162-/323911512743,20,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,0.051282051,0.050847458,2.65E-16,-7.63E-17,6.94E-17
344,80,,nikon nikkors auto,2.23645E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN1233049,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN1233049-/223644811989,47.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
345,81,,nikon nikkors auto,3.23911E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN1172214,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN1172214-/323910561636,49.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
346,83,,nikon f5 35mm,2.93015E+11,【NER MINT+++、ENIKON f5 35mm SLR Film Camera body w/ Strap From Japan #0002,https://www.ebay.com/itm/NER-MINT-NIKON-f5-35mm-SLR-Film-Camera-body-w-Strap-Japan-0002-/293014964594,279.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.239815799,0.011583012,0.090909091,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
347,85,,nikon f exposure,3.12767E+11,Near Mint Vintage/Early BOXED Nikon F Exposure Meter Model 3 Clean and Working,https://www.ebay.com/itm/Near-Mint-Vintage-Early-BOXED-Nikon-F-Exposure-Meter-Model-3-Clean-and-Working-/312767490769,97,USD,JP,88668,Light Meters,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
348,90,,nikon af 28105mm,1.53603E+11,Nikon AF 28-105mm f3.5-4.5 D Lens w/ Case from JAPAN [Near Mint] #80616A,https://www.ebay.com/itm/Nikon-AF-28-105mm-f3-5-4-5-D-Lens-w-Case-JAPAN-Near-Mint-80616A-/153603415097,110,USD,JP,3323,Lenses,FixedPrice,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
349,95,,nikon nikkor q,1.23883E+11,【EXC+5、ENikon Nikkor Q 300mm f/9 w/ COPAL 1 Large Format Lens From JAPAN #s166,https://www.ebay.com/itm/EXC-5-Nikon-Nikkor-Q-300mm-f-9-w-COPAL-1-Large-Format-Lens-JAPAN-s166-/123882725573,269.9,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.040909091,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
350,98,,nikon ais nikkor,2.83433E+11,Near Mint Nikon Ai-S Nikkor 200mm f4 Manual Lens with Filter from Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Ai-S-Nikkor-200mm-f4-Manual-Lens-Filter-Japan-/283432558098,118,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.087719298,0.153846154,0.13559322,0.102040816,0.085714286,0.101851852
351,0,,nikon ai nikkor,2.2363E+11,Nikon Ai Nikkor 28mm F/2 Lens EXCELLENT++ JAPAN/3365,https://www.ebay.com/itm/Nikon-Ai-Nikkor-28mm-F-2-Lens-EXCELLENT-JAPAN-3365-/223629542672,155,USD,JP,3323,Lenses,FixedPrice,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
352,2,,nikon af nikkor,3.12757E+11,Nikon AF NIKKOR 28-105mm F3.5-4.5 1:3.5-4.5 D Lens from Japan #486703[very good],https://www.ebay.com/itm/Nikon-AF-NIKKOR-28-105mm-F3-5-4-5-1-3-5-4-5-D-Lens-Japan-486703-very-good-/312756848170,90,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.164102564,0.13559322,0.054421769,0.085714286,0.101851852
353,3,,mint3nikon zoomnikkor ed,1.74018E+11,【Mint+3】Nikon Zoom-NIKKOR* ED 50-300mm f/4.5 AI-S Telephoto Lens From Japan #214,https://www.ebay.com/itm/Mint-3-Nikon-Zoom-NIKKOR-ED-50-300mm-f-4-5-AI-S-Telephoto-Lens-Japan-214-/174017774393,499.99,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
354,4,,mintnikon ai nikkor,2.64411E+11,【MINT】NIKON Ai Nikkor 135mm F2.8 MF Prime Telephoto Lens From Japan 470392,https://www.ebay.com/itm/MINT-NIKON-Ai-Nikkor-135mm-F2-8-MF-Prime-Telephoto-Lens-Japan-470392-/264411370458,144.36,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
355,10,,nikon zoomnikkor 28200mm,1.13879E+11,FREE SHIP Nikon Zoom-NIKKOR 28-200mm f/3.5-5.6 D IF AF Auto Focus Lens from japa,https://www.ebay.com/itm/FREE-SHIP-Nikon-Zoom-NIKKOR-28-200mm-f-3-5-5-6-D-IF-AF-Auto-Focus-Lens-japa-/113879085944,89,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
356,13,,nikon nikkorh auto,3.23915E+11,Nikon NIKKOR-H Auto 50mm F2 Non-Ai Lens  SN600583,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-50mm-F2-Non-Ai-Lens-SN600583-/323914850626,27.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
357,14,,nikon tc14b teleconverter,1.93023E+11,"""Mint"" Nikon TC-14B Teleconverter 1.4X 4366#J",https://www.ebay.com/itm/Mint-Nikon-TC-14B-Teleconverter-1-4X-4366-J-/193022807998,99.9,USD,JP,3323,Lenses,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
358,15,,nikon teleconverter tc301,2.02762E+11,"""Mint"" Nikon Teleconverter TC-301 2X 4397#J",https://www.ebay.com/itm/Mint-Nikon-Teleconverter-TC-301-2X-4397-J-/202762009473,105,USD,JP,3323,Lenses,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
359,18,,nikon focusing screen,1.33019E+11,[Mint] Nikon Focusing Screen for FA FE2 Type K2 from Japan [178],https://www.ebay.com/itm/Mint-Nikon-Focusing-Screen-FA-FE2-Type-K2-Japan-178-/133019069539,40,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used,0.094427522,0.061636557,0.138996139,0.040909091,0.116959064,0.102564103,0.062146893,0.149659864,0.133333333,0.12962963
360,22,,nikon new nikkor,1.53641E+11,[As is] Nikon New NIKKOR 55mm f/1.2 Ai Converted Lens from Japan (E175),https://www.ebay.com/itm/As-is-Nikon-New-NIKKOR-55mm-f-1-2-Ai-Converted-Lens-Japan-E175-/153641325565,198,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
361,27,,nikon af nikkor,1.53641E+11,【NEAR MINT、ENikon AF Nikkor 35-70mm f/2.8 D Macro AF Zoom Lens from Japan 1879,https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-Nikkor-35-70mm-f-2-8-D-Macro-AF-Zoom-Lens-Japan-1879-/153640526166,249.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
362,30,,nikon nikkor sw,2.64445E+11,*TOP MINT* NIKON NIKKOR SW 65MM F/4 LENS LARGE FORMAT COPAL 0 LINHOF BORD JAPAN,https://www.ebay.com/itm/TOP-MINT-NIKON-NIKKOR-SW-65MM-F-4-LENS-LARGE-FORMAT-COPAL-0-LINHOF-BORD-JAPAN-/264445096169,399.9,USD,JP,3323,Lenses,StoreInventory,Used,-1.14E-16,-9.37E-17,-1.23E-16,3.12E-17,5.55E-17,3.47E-18,-1.77E-16,2.65E-16,-7.63E-17,6.94E-17
363,32,,nikon tw zoom,3.52749E+11,{NEAR MINT} Nikon TW Zoom QD 35mm AF Film Camera 35-80mm Macro lens Japan #89h,https://www.ebay.com/itm/NEAR-MINT-Nikon-TW-Zoom-QD-35mm-AF-Film-Camera-35-80mm-Macro-lens-Japan-89h-/352749466498,17.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.209639849,0.19518243,-1.23E-16,0.036363636,5.55E-17,0.2,0.18079096,2.65E-16,0.019047619,0.037037037
364,35,,nikon sb26 speed,2.02759E+11,[NEAR MINT] Nikon SB-26 Speed light Flash from JAPAN #9901,https://www.ebay.com/itm/NEAR-MINT-Nikon-SB-26-Speed-light-Flash-JAPAN-9901-/202759497959,47.99,USD,JP,48515,Flashes,StoreInventory,Used,0.074538613,0.061636557,0.05019305,0.040909091,0.099415205,0.046153846,0.050847458,0.054421769,0.085714286,0.064814815
365,45,,unusednikon 35 ti,1.53498E+11,【UNUSED】Nikon 35 Ti 35mm Point & Shoot Film Camera w/Case from Japan 556,https://www.ebay.com/itm/UNUSED-Nikon-35-Ti-35mm-Point-Shoot-Film-Camera-w-Case-Japan-556-/153498216014,999.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.197097294,0.263195182,0.05019305,0.086363636,0.081871345,0.153846154,0.13559322,0.06122449,0.085714286,0.101851852
366,46,,nikon l37c 39mm,2.33341E+11,Nikon L37c 39mm Lens Filter w Case Free Shipping,https://www.ebay.com/itm/Nikon-L37c-39mm-Lens-Filter-w-Case-Free-Shipping-/233340918277,28,USD,JP,15216,Filters,StoreInventory,Used,0.122558681,0.117605384,-1.23E-16,0.045454545,5.55E-17,0.107692308,0.084745763,0.006802721,-7.63E-17,0.037037037
367,50,,nikon nikkors auto,3.23915E+11,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN544922,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN544922-/323914840203,27.8,USD,JP,3323,Lenses,StoreInventory,Used,0.160544705,0.160113355,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
368,51,,nikon hn1 metal,2.83523E+11,Nikon HN-1 Metal Hood 52mm Genuine,https://www.ebay.com/itm/Nikon-HN-1-Metal-Hood-52mm-Genuine-/283522688978,19.99,USD,JP,78999,Lens Hoods,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.141242938,2.65E-16,-7.63E-17,0.037037037
369,54,,nikon nikkor nc,1.43308E+11,【Rare Exc+++++、ENikon Nikkor N.C Auto 28mm f/2 Ai-converted Lens From Japan #72,https://www.ebay.com/itm/Rare-Exc-Nikon-Nikkor-N-C-Auto-28mm-f-2-Ai-converted-Lens-Japan-72-/143308061083,239.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
